Date,Open,Close,High,Low
1/1/2018,1300.76,1313.075,1316.08375,1300.6425
1/2/2018,1302.91,1316.5,1318.91,1302.855
1/3/2018,1318.375,1318.875,1321.3,1307.71
1/4/2018,1313.105,1327.875,1327.875,1306.05
1/5/2018,1322.05,1319.59,1323.505,1313.91
1/6/2018,1321.716667,1320.053333,1323.073333,1314.308333
1/7/2018,1321.383333,1320.516667,1322.641667,1314.706667
1/8/2018,1321.05,1320.98,1322.21,1315.105
1/9/2018,1319.755,1311.5,1320.21,1309.355
1/10/2018,1311.91,1310.32,1325.505,1308.96
1/11/2018,1319.3,1325.775,1325.775,1315.91
1/12/2018,1322.46,1335.5,1339.41,1321.96
1/13/2018,1327.091667,1337.266667,1341.141667,1326.758333
1/14/2018,1331.723333,1339.033333,1342.873333,1331.556667
1/15/2018,1336.355,1340.8,1344.605,1336.355
1/16/2018,1339.66,1338.7,1342.355,1331.96
1/17/2018,1339.66,1337.875,1343.91,1326.41
1/18/2018,1328.605,1324.7,1333.21,1324.505
1/19/2018,1328.005,1331.6,1337.855,1327.05
1/20/2018,1329.8025,1331.6,668.9275,663.525
1/21/2018,1331.6,1331.6,0,0
1/22/2018,1333.505,1333.98,1335.71,1328.8
1/23/2018,1333.605,1341,1341.8,1331.55
1/24/2018,1341.16,1358.5,1361.55,1339.605
1/25/2018,1357.355,1347.5,1366.05,1343.105
1/26/2018,1347.41,1351.875,1357.005,1344.755
1/27/2018,1349.6425,1351.875,1354.44,1348.315
1/28/2018,1351.875,1351.875,1351.875,1351.875
1/29/2018,1350.725,1336.625,1352.255,1335.625
1/30/2018,1341.55,1338.71,1348.55,1334.66
1/31/2018,1337.505,1345,1347.355,1333.505
2/1/2018,1343.855,1348.605,1351.005,1337.55
2/2/2018,1347.66,1332.035,1350.105,1327.55
2/3/2018,0,1330.5,1330.5,1330.5
2/4/2018,1335.6,1335.5,1335.6,1335.5
2/5/2018,1333.41,1341,1341.46,1329.3
2/6/2018,1339.355,1324.65,1346.05,1320.505
2/7/2018,1324.855,1318.6,1332.3,1312.21
2/8/2018,1317.55,1313.78,1321.66,1307.21
2/9/2018,1321.16,1316.25,1322.46,1311.46
2/10/2018,1318.705,1316.25,1319.355,1313.855
2/11/2018,1316.25,1316.25,1316.25,1316.25
2/12/2018,1315.505,1322.71,1326.21,1315.3
2/13/2018,1324.255,1329.16,1330.8,1321.71
2/14/2018,1329.605,1350.44,1355.355,1321.005
2/15/2018,1350.755,1359.875,1359.875,1348.71
2/16/2018,1353.755,1352.4,1361.71,1345.105
2/17/2018,1349.6275,1348.95,1353.605,1345.3025
2/18/2018,1345.5,1345.5,1345.5,1345.5
2/19/2018,1347.21,1347.5,1351.21,1346.105
2/20/2018,1347.91,1325.05,1347.96,1324.015
2/21/2018,1329.755,1323.5,1335.96,1322.605
2/22/2018,1324.505,1331.96,1332.21,1321.005
2/23/2018,1331.91,1328.95,1332.21,1325.91
2/24/2018,1330.43,1328.95,1330.58,1327.43
2/25/2018,1328.95,1328.95,1328.95,1328.95
2/26/2018,1329.71,1328.61,1340.855,1326.755
2/27/2018,1333.255,1318.605,1336.66,1313.71
2/28/2018,1318.8,1320,1321.96,1315.855
3/1/2018,1312.505,1317.16,1321.005,1303.005
3/2/2018,1316.66,1322.5,1325.41,1315.3
3/3/2018,1319.58,1323.5,1324.955,1318.9
3/4/2018,1322.5,1324.5,1324.5,1322.5
3/5/2018,1323.71,1320.35,1327.755,1317.605
3/6/2018,1320.755,1338.57,1338.57,1320.41
3/7/2018,1325.21,1324.5,1327.96,1322.3
3/8/2018,1325.66,1322.1,1328.91,1319.41
3/9/2018,1321.8,1323.5,1325.005,1313.71
3/10/2018,1322.65,1323.15,1324.6525,1318.255
3/11/2018,1323.5,1322.8,1324.3,1322.8
3/12/2018,1322.91,1323.41,1324.16,1315.41
3/13/2018,1323.755,1326.05,1333.875,1314.235
3/14/2018,1326.41,1323.8,1330.105,1321.755
3/15/2018,1323.91,1316.41,1327.96,1313.125
3/16/2018,1316.105,1313.85,1321.66,1309.71
3/17/2018,1314.98,1313.8525,1318.06,1311.7825
3/18/2018,1313.855,1313.855,1314.46,1313.855
3/19/2018,1313.3,1317.21,1319.505,1307.91
3/20/2018,1317.605,1311.505,1318.3,1306.125
3/21/2018,1311.71,1331.71,1336.41,1310.005
3/22/2018,1331.91,1330.8,1334.755,1325.005
3/23/2018,1331.105,1347.05,1350.21,1331.105
3/24/2018,1339.0775,1347.05,1348.63,1339.0775
3/25/2018,1347.05,1347.05,1347.05,1347.05
3/26/2018,1348.21,1353.5,1355.875,1343.55
3/27/2018,1353.505,1344.71,1356.605,1340.3
3/28/2018,1345.755,1325,1347.05,1323.605
3/29/2018,1324.8,1320.82,1328.355,1320.82
3/30/2018,1320.83,1320.83,1320.83,1320.83
3/31/2018,1320.83,1320.83,1320.83,1320.83
4/1/2018,1320.83,1320.83,1320.83,1320.83
4/2/2018,1325.755,1338.9,1344.71,1324.96
4/3/2018,1340.66,1332.8,1342.46,1329.255
4/4/2018,1332.96,1333.35,1348.05,1331.605
4/5/2018,1333.3,1326.55,1334.91,1322.8
4/6/2018,1330.855,1333,1334.005,1330.605
4/7/2018,1332.623333,1334.118333,1335.288333,1332.321667
4/8/2018,1334.391667,1335.236667,1336.571667,1334.038333
4/9/2018,1336.16,1336.355,1337.855,1335.755
4/10/2018,1336.71,1340.88,1342.46,1331.505
4/11/2018,1340.875,1353.355,1365.105,1348.005
4/12/2018,1352.755,1335.48,1353.21,1333.96
4/13/2018,1335.605,1345.16,1347.16,1335.505
4/14/2018,1340.3825,1345.16,1346.16,1340.3325
4/15/2018,1345.16,1345.16,1345.16,1345.16
4/16/2018,1343.105,1344.66,1350.55,1340.355
4/17/2018,1346.21,1347.355,1349.41,1337.755
4/18/2018,1347.55,1349.32,1355.66,1342.46
4/19/2018,1349.255,1345.91,1354.55,1341.355
4/20/2018,1345.91,1335.125,1346.21,1335.105
4/21/2018,1340.5175,1335.125,1340.6675,1335.115
4/22/2018,1335.125,1335.125,1335.125,1335.125
4/23/2018,1334.8,1325.325,1335.46,1322.21
4/24/2018,1324.91,1330.68,1332.66,1322.855
4/25/2018,1330.21,1323.21,1332.05,1319.005
4/26/2018,1321.91,1317.275,1326.3,1315.46
4/27/2018,1317.505,1323.41,1325.21,1315.755
4/28/2018,0,1317.8,1317.8,1317.8
4/29/2018,0,1317.8,1317.8,1317.8
4/30/2018,1322.8,1315.355,1325.005,1310.505
5/1/2018,1316.355,1304.16,1316.355,1301.91
5/2/2018,1304.8,1304.855,1313.355,1303.96
5/3/2018,1305.66,1312.21,1318.005,1305.55
5/4/2018,1312.71,1315.05,1315.21,1308.21
5/5/2018,1313.88,1315.05,1315.13,1311.63
5/6/2018,1315.05,1315.05,1315.05,1315.05
5/7/2018,0,1311.4,1311.4,1311.4
5/8/2018,1314.41,1315.71,1317.55,1306.21
5/9/2018,1318.07,1312.625,1318.07,1304.605
5/10/2018,1312.46,1321.255,1322.71,1311.05
5/11/2018,1321.005,1318.4,1325.96,1317.55
5/12/2018,660.5025,1317.625,1321.405,1317.2
5/13/2018,0,1316.85,1316.85,1316.85
5/14/2018,1318.755,1312.82,1322.41,1312.82
5/15/2018,1314.3,1290.645,1314.855,1288.71
5/16/2018,1290.855,1290.95,1296.91,1286.6
5/17/2018,1291.005,1291.43,1294.41,1285.855
5/18/2018,1290.66,1293.15,1294.21,1286.21
5/19/2018,1290.975,1293.66,1294.366667,1284.876667
5/20/2018,1291.29,1294.17,1294.523333,1283.543333
5/21/2018,1291.605,1294.68,1294.68,1282.21
5/22/2018,1292.605,1291.32,1296.105,1288.105
5/23/2018,1291.355,1293.125,1297.745,1288.605
5/24/2018,1294.16,1304.875,1306.41,1293.105
5/25/2018,1304.8,1301.55,1307.71,1300.005
5/26/2018,1303.175,1301.55,1304.63,1300.7775
5/27/2018,1301.55,1301.55,1301.55,1301.55
5/28/2018,1299.275,1298.105,1300.005,1295.71
5/29/2018,1297.8,1299.005,1305.91,1294.21
5/30/2018,1299.41,1301.55,1304.41,1296.05
5/31/2018,1301.8,1298.32,1306.46,1298.105
6/1/2018,1299.05,1293.145,1300.55,1291.105
6/2/2018,1296.0975,1293.145,1296.8475,1292.125
6/3/2018,1293.145,1293.145,1293.145,1293.145
6/4/2018,1293.255,1291.98,1297.8,1290.505
6/5/2018,1292.355,1296.135,1300.505,1290.21
6/6/2018,1297.005,1297.475,1301.605,1294.3
6/7/2018,1296.855,1297.125,1302.755,1295.505
6/8/2018,1297.46,1298.92,1300.55,1294.21
6/9/2018,1298.6675,1299.3975,1300.2125,1297.0425
6/10/2018,1299.875,1299.875,1299.875,1299.875
6/11/2018,1299.3,1300.145,1302.21,1294.16
6/12/2018,1300.21,1295.985,1300.3,1293.41
6/13/2018,1295.3,1299.71,1301.05,1292.755
6/14/2018,1300.05,1302.04,1309.355,1297.71
6/15/2018,1302.46,1280.54,1303.16,1275.55
6/16/2018,1291.5,1280.54,1291.85,1278.045
6/17/2018,1280.54,1280.54,1280.54,1280.54
6/18/2018,0,1277.91,1277.91,1277.91
6/19/2018,1279.005,1274.765,1284.05,1270.505
6/20/2018,1275.105,1268.165,1276.41,1267.8
6/21/2018,1264.2,1267.72,1270.1,1261.55
6/22/2018,1267.6,1269.645,1271.105,1266.755
6/23/2018,1268.6225,1270.76,1271.49,1268.2
6/24/2018,1269.645,1271.875,1271.875,1269.645
6/25/2018,1271.755,1265.505,1272.605,1264.66
6/26/2018,1266.355,1258.82,1267.755,1254.91
6/27/2018,1258.46,1252.02,1259.91,1251.41
6/28/2018,1252.355,1248.275,1254.105,1246.105
6/29/2018,1248.105,1253.18,1255.505,1246.355
6/30/2018,1253.18,1253.18,1253.18,1253.18
7/1/2018,1253.18,1253.18,1253.18,1253.18
7/2/2018,1252.6,1241.855,1254.25,1239.91
7/3/2018,1242.05,1252.855,1256.91,1238.005
7/4/2018,1252.55,1257.41,1261.105,1252.505
7/5/2018,1256.21,1257.95,1259.8,1251.41
7/6/2018,1257.505,1254.725,1258.755,1252.91
7/7/2018,1256.115,1254.725,1256.74,1253.8175
7/8/2018,1254.725,1254.725,1254.725,1254.725
7/9/2018,1255.125,1257.765,1265.96,1255.125
7/10/2018,1257.855,1257.68,1260.3,1247.46
7/11/2018,1255.96,1242.16,1256.91,1241.66
7/12/2018,1242.71,1247.005,1248.55,1241.41
7/13/2018,1246.91,1241.55,1248.105,1237.16
7/14/2018,623.455,1239.585,1242.8625,1237.39
7/15/2018,0,1237.62,1237.62,1237.62
7/16/2018,1241.66,1240.82,1245.605,1238.505
7/17/2018,1240.755,1226.225,1244.91,1226.225
7/18/2018,1227.855,1227.605,1229.16,1221.3
7/19/2018,1227.21,1222.8,1228.605,1212.105
7/20/2018,1223.855,1232.07,1232.16,1216.3
7/21/2018,1227.9625,1232.9725,1233.0175,1224.185
7/22/2018,1232.07,1233.875,1233.875,1232.07
7/23/2018,1231.46,1224.55,1235.005,1222.46
7/24/2018,1224.91,1224.55,1229.46,1218.46
7/25/2018,1224.605,1231.81,1234.005,1223.41
7/26/2018,1231.8,1222.97,1235.255,1222.55
7/27/2018,1223.8,1223.375,1227.3,1217.71
7/28/2018,1223.5875,1223.375,1225.3375,1220.5425
7/29/2018,1223.375,1223.375,1223.375,1223.375
7/30/2018,1223.55,1221.58,1225.105,1219.41
7/31/2018,1221.71,1223.91,1227.91,1214.8
8/1/2018,1224.255,1216.3,1224.8,1215.96
8/2/2018,1216.66,1207.96,1221.16,1207.21
8/3/2018,1208.855,1213.43,1219.755,1204.55
8/4/2018,1211.1425,1213.43,1216.5925,1208.99
8/5/2018,1213.43,1213.43,1213.43,1213.43
8/6/2018,1213.96,1207.56,1217.91,1206.855
8/7/2018,1208.41,1211.005,1216.105,1207.96
8/8/2018,1211.105,1213.605,1215.8,1206.91
8/9/2018,1213.66,1212.255,1217.255,1210.96
8/10/2018,1212.755,1211.725,1216.855,1206.005
8/11/2018,1212.24,1211.725,1214.29,1208.865
8/12/2018,1211.725,1211.725,1211.725,1211.725
8/13/2018,1212.8,1193.83,1213.91,1191.8
8/14/2018,1194.505,1193.985,1198.66,1192.3
8/15/2018,1194.355,1174.635,1194.66,1173.505
8/16/2018,1176.16,1174.115,1181.755,1160.8
8/17/2018,1174.3,1184.875,1185.105,1172.005
8/18/2018,1179.535,1186.6725,592.5525,1180.2375
8/19/2018,1184.77,1188.47,0,1188.47
8/20/2018,1182.96,1191.875,1191.875,1182.96
8/21/2018,1190.605,1196.125,1196.855,1187.8
8/22/2018,1196.16,1195.505,1201.505,1192.8
8/23/2018,1196.105,1185.605,1196.605,1183.91
8/24/2018,1185.505,1206.17,1208.46,1183.3
8/25/2018,1195.8375,1206.17,1207.315,1194.735
8/26/2018,1206.17,1206.17,1206.17,1206.17
8/27/2018,1207.255,1211.355,1212.21,1203.355
8/28/2018,1210.855,1201.255,1214.3,1200.005
8/29/2018,1201.55,1206.66,1207.21,1201.505
8/30/2018,1206.96,1199.505,1207.855,1196.355
8/31/2018,1205.275,1199.915,1206.85125,1196.2675
9/1/2018,1203.59,1200.325,1205.8475,1196.18
9/2/2018,1201.905,1200.735,1204.84375,1196.0925
9/3/2018,1200.22,1201.145,1203.84,1196.005
9/4/2018,1200.755,1191.125,1202.005,1189.91
9/5/2018,1191.8,1196.615,1198.3,1191.05
9/6/2018,1197.21,1200.28,1206.8,1195.91
9/7/2018,1200.41,1196.05,1203.46,1193.66
9/8/2018,1198.446667,1196.003333,1201.71,1193.025
9/9/2018,1196.483333,1195.956667,1199.96,1192.39
9/10/2018,1194.52,1195.91,1198.21,1191.755
9/11/2018,1195.505,1198.755,1199.3,1188.005
9/12/2018,1198.16,1205.96,1208.505,1192.91
9/13/2018,1206.71,1201.55,1212.605,1200.41
9/14/2018,1201.605,1193.71,1208.605,1193.21
9/15/2018,1197.6575,1193.71,1201.1575,1193.46
9/16/2018,1193.71,1193.71,1193.71,1193.71
9/17/2018,1194.005,1200.93,1204.855,1193.105
9/18/2018,1201.66,1198.41,1203.55,1196.105
9/19/2018,1198.105,1203.96,1206.21,1198.105
9/20/2018,1203.855,1207.16,1208.21,1201.46
9/21/2018,1206.755,1199.625,1211.05,1191.96
9/22/2018,1203.19,1199.625,1205.3375,1195.7925
9/23/2018,1199.625,1199.625,1199.625,1199.625
9/24/2018,1200.96,1198.855,1204.05,1194.605
9/25/2018,1199.05,1201.31,1203.3,1197.21
9/26/2018,1201.55,1194.68,1202.505,1192.91
9/27/2018,1195.3,1181.32,1198.66,1181.32
9/28/2018,1183.55,1191.735,1193.505,1181.105
9/29/2018,1186.383333,1190.775,1193.073333,1182.318333
9/30/2018,1189.216667,1189.815,1192.641667,1183.531667
10/1/2018,1192.05,1188.855,1192.21,1184.745
10/2/2018,1188.855,1202.96,1208.255,1188.855
10/3/2018,1204.05,1197.18,1208.3,1196.91
10/4/2018,1198.05,1199.66,1206.605,1196.105
10/5/2018,1199.855,1202.855,1205.71,1197.355
10/6/2018,1201.355,1202.855,1204.2825,1200.105
10/7/2018,1202.855,1202.855,1202.855,1202.855
10/8/2018,1196.21,1188.005,1197.3,1184.16
10/9/2018,1188.3,1189.72,1191.855,1183.71
10/10/2018,1189.605,1194.34,1194.8,1185.55
10/11/2018,1194.355,1224.71,1226.16,1191.41
10/12/2018,1223.55,1217.93,1223.8,1216.005
10/13/2018,1220.74,1217.93,1220.865,1216.9675
10/14/2018,1217.93,1217.93,1217.93,1217.93
10/15/2018,1218.05,1226.855,1233.255,1218.05
10/16/2018,1227.46,1224.43,1232.3,1223.71
10/17/2018,1225.005,1221.32,1229.355,1220.755
10/18/2018,1222.255,1225.855,1230.21,1218.8
10/19/2018,1225.66,1226.855,1230.55,1223.3
10/20/2018,1226.2575,1226.855,1228.7025,1225.0775
10/21/2018,1226.855,1226.855,1226.855,1226.855
10/22/2018,1228.21,1223.505,1229.605,1220.3
10/23/2018,1222.255,1230.46,1239.605,1221.8
10/24/2018,1230.96,1234.66,1234.775,1225.8
10/25/2018,1233.96,1232.105,1239.21,1228.21
10/26/2018,1232.41,1233.765,1243.05,1230.21
10/27/2018,1233.48,1233.6125,1239.005,1231.7825
10/28/2018,1234.55,1233.46,1234.96,1233.355
10/29/2018,1233.21,1230.21,1235.41,1224.91
10/30/2018,1229.66,1222.71,1230.66,1220.05
10/31/2018,1222.41,1215.3,1223.105,1212.29
11/1/2018,1215.605,1234.105,1237.41,1215.505
11/2/2018,1234.355,1233.06,1236.41,1230.005
11/3/2018,1234.056667,1232.578333,1235.993333,1229.005
11/4/2018,1233.758333,1232.096667,1235.576667,1228.005
11/5/2018,1233.46,1231.615,1235.16,1227.005
11/6/2018,1231.505,1226.97,1235.96,1223.66
11/7/2018,1227.355,1224.82,1235.91,1223.3
11/8/2018,1226.66,1223.66,1227.05,1220.41
11/9/2018,1223.46,1209.725,1223.55,1206.91
11/10/2018,1216.5925,1209.725,1216.6375,1208.3175
11/11/2018,1209.725,1209.725,1209.725,1209.725
11/12/2018,1209.41,1200.125,1211.505,1200.125
11/13/2018,1201.355,1202.375,1205.21,1196.495
11/14/2018,1202.855,1210.855,1216.005,1197.8
11/15/2018,1210.93,1213.375,1216.005,1208.255
11/16/2018,1213.41,1221.225,1225.3,1213.3
11/17/2018,1217.3175,1221.225,1223.2625,1217.2625
11/18/2018,1221.225,1221.225,1221.225,1221.225
11/19/2018,1222.05,1224.105,1225.3,1218.105
11/20/2018,1224.05,1221.55,1228.8,1220.21
11/21/2018,1222.005,1226.08,1230.105,1219.855
11/22/2018,1226.115,1226.115,1226.115,1226.115
11/23/2018,1227.05,1224.52,1228.605,1220.46
11/24/2018,1225.92,1223.851667,1228.456667,1220.906667
11/25/2018,1224.79,1223.183333,1228.308333,1221.353333
11/26/2018,1223.66,1222.515,1228.16,1221.8
11/27/2018,1222.505,1215.015,1225.16,1212.05
11/28/2018,1216.875,1221.18,1226.46,1211.41
11/29/2018,1220.71,1224.46,1228.96,1220.505
11/30/2018,1224.3,1222.105,1225.605,1216.755
12/1/2018,1226.473333,1225.01,1227.343333,1221.443333
12/2/2018,1228.646667,1227.915,1229.081667,1226.131667
12/3/2018,1230.82,1230.82,1230.82,1230.82
12/4/2018,1231.005,1238.625,1241.91,1230.605
12/5/2018,1238.96,1237.57,1239.3,1233.505
12/6/2018,1238.21,1238.16,1244.21,1234.96
12/7/2018,1238.005,1248.68,1250.105,1237.505
12/8/2018,1243.3425,1248.68,1249.3925,1243.0925
12/9/2018,1248.68,1248.68,1248.68,1248.68
12/10/2018,1250.48,1244.32,1251.875,1241.855
12/11/2018,1245.105,1242.52,1249.505,1241.16
12/12/2018,1243.505,1245.605,1247.255,1242.105
12/13/2018,1246.16,1241.855,1246.8,1240.41
12/14/2018,1242.005,1238.42,1243.105,1233.05
12/15/2018,1240.2125,1238.42,1240.7625,1235.735
12/16/2018,1238.42,1238.42,1238.42,1238.42
12/17/2018,1240.48,1245.875,1248.05,1235.765
12/18/2018,1245.71,1249.34,1250.3,1245.105
12/19/2018,1250.05,1243.105,1258.105,1241.91
12/20/2018,1244.41,1259.81,1266.41,1242.91
12/21/2018,1260.8,1255.66,1262.71,1254.105
12/22/2018,630.4,1253.62,631.355,627.0525
12/23/2018,0,1251.58,0,0
12/24/2018,1258.46,1265.775,1269.41,1258.105
12/25/2018,1270.225,1270.225,1270.225,1270.225
12/26/2018,1270.23,1267.05,1279.1,1264.9
12/27/2018,1268.13,1275.45,1278.9,1266.8
12/28/2018,1275.1,1280.75,1281.9,1274.4
12/29/2018,1277.925,1280.75,1281.325,1277.575
12/30/2018,1280.75,1280.75,1280.75,1280.75
12/31/2018,1280.05,1279.45,1284.1,1277.5
1/1/2019,1280.825,1282,1286.4,1278.15
1/2/2019,1281.6,1284.55,1288.7,1278.8
1/3/2019,1287.05,1294.05,1294.85,1284.95
1/4/2019,1293.9,1284.95,1298.4,1276.9
1/5/2019,1289.425,1284.95,1291.675,1280.925
1/6/2019,1284.95,1284.95,1284.95,1284.95
1/7/2019,1286.05,1289.55,1295,1282.75
1/8/2019,1289.4,1285.55,1290.2,1279.8
1/9/2019,1285.05,1293.95,1293.95,1280.3
1/10/2019,1293.1,1286.25,1297.05,1286.25
1/11/2019,1286.95,1287.55,1295.2,1286.95
1/12/2019,643.475,1289.4,1293.225,1289.1
1/13/2019,0,1291.25,1291.25,1291.25
1/14/2019,1288.2,1291.55,1295.9,1288.05
1/15/2019,1292.6,1289.85,1294.6,1287.05
1/16/2019,1289.85,1293.55,1295,1288
1/17/2019,1293.9,1291.95,1295.4,1289.05
1/18/2019,1292.4,1281.21,1292.5,1280.75
1/19/2019,1286.805,1281.21,1286.855,1280.98
1/20/2019,1281.21,1281.21,1281.21,1281.21
1/21/2019,1282.855,1280.28,1283.605,1276.895
1/22/2019,1280.145,1285.18,1285.495,1277.59
1/23/2019,1285.04,1282.725,1286.495,1278.79
1/24/2019,1282.895,1281.145,1284.895,1277.2
1/25/2019,1280.745,1303.43,1303.54,1279.995
1/26/2019,640.3725,1306.45,1306.505,1294.7325
1/27/2019,0,1309.47,1309.47,1309.47
1/28/2019,1300.2,1303.57,1304.45,1297.855
1/29/2019,1303.41,1312.18,1312.18,1302.8
1/30/2019,1311.66,1319.755,1319.91,1309.505
1/31/2019,1320.55,1321.02,1326.255,1317.66
2/1/2019,1321.005,1318.625,1323.3,1316.355
2/2/2019,1319.815,1318.625,1320.9625,1317.49
2/3/2019,1318.625,1318.625,1318.625,1318.625
2/4/2019,1318.275,1310.125,1318.275,1309.05
2/5/2019,1312.005,1316.05,1316.71,1310.8
2/6/2019,1314.66,1306.57,1315.91,1305.8
2/7/2019,1307.71,1310.355,1312.005,1302.855
2/8/2019,1310.21,1314.93,1315.71,1307.91
2/9/2019,1312.57,1314.93,1315.32,1311.42
2/10/2019,1314.93,1314.93,1314.93,1314.93
2/11/2019,1313.71,1308.125,1314.8,1303.91
2/12/2019,1307.96,1310.725,1314.8,1306.71
2/13/2019,1311.3,1304.125,1318.21,1304.125
2/14/2019,1306.71,1312.355,1314.355,1303.3
2/15/2019,1312.71,1323.375,1323.375,1311.505
2/16/2019,1318.0425,1323.375,1323.375,1317.44
2/17/2019,1323.375,1323.375,1323.375,1323.375
2/18/2019,1321.625,1326.68,1327.605,1320.755
2/19/2019,1326.25,1341.255,1341.71,1322.96
2/20/2019,1339.91,1336.725,1346.41,1336.725
2/21/2019,1339.16,1323.275,1341.255,1322.605
2/22/2019,1324.46,1327.625,1333.005,1322.05
2/23/2019,1326.0425,1327.625,1330.315,1324.8375
2/24/2019,1327.625,1327.625,1327.625,1327.625
2/25/2019,1327.855,1326.725,1332.55,1325.41
2/26/2019,1327.46,1328.91,1330.21,1323.71
2/27/2019,1329.255,1319.96,1329.96,1317.3
2/28/2019,1320.105,1313.57,1327.105,1312.8
3/1/2019,1314.46,1292.765,1315.105,1290.355
3/2/2019,1292.765,1292.765,1292.765,1292.765
3/3/2019,1292.765,1292.765,1292.765,1292.765
3/4/2019,1295.91,1286.71,1297.105,1283.16
3/5/2019,1287.41,1287.775,1289.55,1281.46
3/6/2019,1287.46,1286.57,1290.91,1283.755
3/7/2019,1286.855,1285.66,1288.855,1281.41
3/8/2019,1286.605,1299.275,1300.71,1285.3
3/9/2019,1292.94,1297.9925,1299.9925,1290.855
3/10/2019,1299.275,1296.71,1299.275,1296.41
3/11/2019,1297.16,1293.21,1299.105,1290.605
3/12/2019,1293.21,1301.05,1302.105,1292.21
3/13/2019,1301.005,1309.8,1313.375,1301.005
3/14/2019,1309.91,1296.505,1310.46,1293.105
3/15/2019,1296.3,1301.375,1306.41,1294.105
3/16/2019,1298.8375,1301.74,1304.68,1297.74
3/17/2019,1301.375,1302.105,1302.95,1301.375
3/18/2019,1302.21,1303.505,1306.71,1298.505
3/19/2019,1303.505,1306.71,1310.96,1302.605
3/20/2019,1306.755,1314.105,1316.875,1299.3
3/21/2019,1314.3,1309.505,1320.3,1303.755
